population,median_income,total_housing_units,state_code,county_code,year
59285,69841,24731,01,001,2023
239945,75019,128518,01,003,2023
24757,44290,11702,01,005,2023
22152,51215,9090,01,007,2023
59292,61096,24793,01,009,2023
10157,36723,4554,01,011,2023
18807,44881,9841,01,013,2023
116141,55826,53271,01,015,2023
34450,49295,16427,01,017,2023
25224,50769,14663,01,019,2023
45500,61873,19702,01,021,2023
12525,44483,7164,01,023,2023
22802,49167,11727,01,025,2023
14188,51852,7072,01,027,2023
15254,53319,6853,01,029,2023
54231,64672,24399,01,031,2023
57648,56736,27887,01,033,2023
11411,42266,6444,01,035,2023
10323,57063,6042,01,037,2023
37647,50886,18676,01,039,2023
13144,49040,6562,01,041,2023
89463,60916,39538,01,043,2023
49516,53955,22910,01,045,2023
37536,36810,18949,01,047,2023
71946,51149,30853,01,049,2023
88669,75553,37085,01,051,2023
36695,44447,16759,01,053,2023
103208,53070,47487,01,055,2023
16173,50733,7798,01,057,2023
31978,51493,13965,01,059,2023
26726,50951,12555,01,061,2023
7589,31495,4258,01,063,2023
14749,41325,7514,01,065,2023
17450,60135,9151,01,067,2023
107628,57531,49774,01,069,2023
52839,49454,24797,01,071,2023
669744,64589,309542,01,073,2023
13809,47447,7107,01,075,2023
95037,59082,44801,01,077,2023
33182,60040,15317,01,079,2023
177663,61123,77509,01,081,2023
107577,83534,43487,01,083,2023
10008,35160,4827,01,085,2023
18951,45951,9664,01,087,2023
397135,83528,174709,01,089,2023
19027,44205,9837,01,091,2023
29190,50714,14156,01,093,2023
98712,60946,41531,01,095,2023
413162,58119,185413,01,097,2023
19580,40225,10193,01,099,2023
227197,58153,105799,01,101,2023
123742,64858,53569,01,103,2023
8231,34368,3961,01,105,2023
18843,47014,8726,01,107,2023
32953,47961,16124,01,109,2023
22310,51551,12461,01,111,2023
58858,50046,27531,01,113,2023
92903,78993,38667,01,115,2023
226955,93543,90805,01,117,2023
12020,37981,6329,01,119,2023
81170,56249,38285,01,121,2023
41070,57185,22967,01,123,2023
234036,63947,102935,01,125,2023
64886,54509,30230,01,127,2023
15270,60503,7774,01,129,2023
10347,42236,5314,01,131,2023
23637,48032,13111,01,133,2023
3423,72692,1174,02,013,2023
5178,107344,1391,02,016,2023
289069,98152,119717,02,020,2023
18487,70616,6009,02,050,2023
878,100625,831,02,060,2023
6964,88565,3745,02,063,2023
2626,75053,2597,02,066,2023
2029,88935,1306,02,068,2023
4780,74250,2416,02,070,2023
95555,84722,42695,02,090,2023
2077,72607,1401,02,100,2023
2313,62500,1741,02,105,2023
31969,100513,14170,02,110,2023
59843,77722,32707,02,122,2023
13870,89155,6659,02,130,2023
12878,83716,5840,02,150,2023
8277,48233,2341,02,158,2023
1007,64000,1355,02,164,2023
110677,90625,50922,02,170,2023
9925,76643,4109,02,180,2023
10891,86313,2640,02,185,2023
7611,81298,2744,02,188,2023
3394,77026,1871,02,195,2023
5730,59079,3237,02,198,2023
8393,101207,4167,02,220,2023
1308,78594,656,02,230,2023
6936,74223,3520,02,240,2023
2106,64545,1300,02,275,2023
506,80625,391,02,282,2023
5271,52642,3958,02,290,2023
65680,40338,29001,04,001,2023
125458,58970,59312,04,003,2023
144643,69748,69907,04,005,2023
53610,59089,32614,04,007,2023
38860,67326,13941,04,009,2023
9452,75239,4422,04,011,2023
16605,49506,13653,04,012,2023
4491987,85518,1850862,04,013,2023
217420,55799,119593,04,015,2023
107744,52752,56946,04,017,2023
1049947,67929,475378,04,019,2023
449219,77588,179861,04,021,2023
48209,53614,18997,04,023,2023
241656,66106,124032,04,025,2023
207685,60417,93924,04,027,2023
16773,60831,8697,05,001,2023
18722,44481,9401,05,003,2023
42150,48427,22836,05,005,2023
294541,89879,118496,05,007,2023
37896,54195,17395,05,009,2023
10354,39565,5082,05,011,2023
4717,63654,2468,05,013,2023
28526,55187,13916,05,015,2023
9997,39683,5114,05,017,2023
21378,50985,10012,05,019,2023
14399,48500,7499,05,021,2023
25048,55979,15641,05,023,2023
7491,50509,3598,05,025,2023
22527,47363,11032,05,027,2023
20872,51212,9681,05,029,2023
112097,57615,47983,05,031,2023
60792,60362,25509,05,033,2023
47609,54271,21367,05,035,2023
16681,47012,7581,05,037,2023
6351,44694,3490,05,039,2023
11041,36064,5812,05,041,2023
17143,41071,8292,05,043,2023
126001,65071,52862,05,045,2023
17220,51919,7751,05,047,2023
12239,38941,6218,05,049,2023
100062,55409,52570,05,051,2023
18111,72512,7907,05,053,2023
46182,56793,19420,05,055,2023
19778,47654,9638,05,057,2023
33142,52644,14259,05,059,2023
12701,44492,6162,05,061,2023
38120,56009,16740,05,063,2023
13866,47728,6749,05,065,2023
16775,41215,7106,05,067,2023
65780,48552,30710,05,069,2023
25932,44808,11523,05,071,2023
6211,37237,3940,05,073,2023
16265,44164,7585,05,075,2023
8511,36860,3707,05,077,2023
12966,51667,4398,05,079,2023
11959,52241,6071,05,081,2023
21240,54237,9762,05,083,2023
74747,71449,30566,05,085,2023
17032,53888,7699,05,087,2023
17076,46953,9623,05,089,2023
42588,49983,19810,05,091,2023
39749,53428,19126,05,093,2023
6681,43955,3843,05,095,2023
8571,49015,5469,05,097,2023
8228,41761,4318,05,099,2023
7175,47395,4107,05,101,2023
22317,49838,11870,05,103,2023
10073,60078,4952,05,105,2023
15910,38874,8386,05,107,2023
10182,51000,5319,05,109,2023
22740,47188,10418,05,111,2023
19348,49252,9647,05,113,2023
63830,54606,27033,05,115,2023
8162,51094,4093,05,117,2023
398949,60385,192085,05,119,2023
18733,52838,8620,05,121,2023
22740,41784,9583,05,123,2023
125724,76534,52468,05,125,2023
9839,45955,4873,05,127,2023
7861,41978,4721,05,129,2023
128448,56450,57197,05,131,2023
15797,51641,6768,05,133,2023
17597,42950,9515,05,135,2023
12474,38531,6820,05,137,2023
38368,50221,18663,05,139,2023
15936,47266,9724,05,141,2023
251863,66426,103174,05,143,2023
77395,53435,33622,05,145,2023
6157,49982,3272,05,147,2023
20195,58870,9300,05,149,2023
1651949,126240,630726,06,001,2023
1695,110781,1587,06,003,2023
41029,81526,18919,06,005,2023
209470,68574,91176,06,007,2023
45995,79877,27579,06,009,2023
21895,75149,8157,06,011,2023
1161458,125727,426585,06,013,2023
27293,66780,11156,06,015,2023
192299,106190,94258,06,017,2023
1012152,71434,342003,06,019,2023
28623,70487,10973,06,021,2023
135418,61135,62625,06,023,2023
179319,56393,57511,06,025,2023
18803,72432,9500,06,027,2023
910433,67660,304481,06,029,2023
152830,68750,46695,06,031,2023
68139,58738,34271,06,033,2023
31177,64395,12232,06,035,2023
9848406,87760,3624084,06,037,2023
158790,75496,50368,06,039,2023
258765,142785,111860,06,041,2023
17060,65378,9796,06,043,2023
90709,64688,41495,06,045,2023
285597,65044,89610,06,047,2023
8646,56648,4774,06,049,2023
13169,86953,13632,06,051,2023
435834,94486,144659,06,053,2023
136070,108970,55601,06,055,2023
102452,84905,53981,06,057,2023
3164063,113702,1138473,06,059,2023
412435,114678,176233,06,061,2023
19607,64946,15037,06,063,2023
2449909,89672,860042,06,065,2023
1584047,88724,593616,06,067,2023
66056,108289,20937,06,069,2023
2187816,82184,738535,06,071,2023
3282782,102285,1240607,06,073,2023
836321,141446,411542,06,075,2023
787416,88531,256826,06,077,2023
281486,93398,124871,06,079,2023
745100,156000,285558,06,081,2023
443975,95977,159766,06,083,2023
1903297,159674,694209,06,085,2023
266021,109266,106635,06,087,2023
181554,71931,79748,06,089,2023
2731,60000,2099,06,091,2023
43834,55499,23066,06,093,2023
450824,99994,163455,06,095,2023
485642,102840,206319,06,097,2023
552250,79661,184240,06,099,2023
98971,75450,34681,06,101,2023
65520,61834,27456,06,103,2023
15886,53498,8122,06,105,2023
475774,69489,152542,06,107,2023
54873,72259,31491,06,109,2023
838259,107327,294651,06,111,2023
217782,88818,81543,06,113,2023
83079,73313,30089,06,115,2023
524408,91387,191765,08,001,2023
16515,51445,7148,08,003,2023
655709,97215,265980,08,005,2023
13730,76524,9710,08,007,2023
3460,40380,1986,08,009,2023
5524,49194,2163,08,011,2023
328317,102772,142809,08,013,2023
75110,121025,32261,08,014,2023
19876,70909,11315,08,015,2023
1732,67768,965,08,017,2023
9358,96667,5768,08,019,2023
7536,47209,4058,08,021,2023
3571,36519,2418,08,023,2023
5734,47563,1535,08,025,2023
5073,72700,4349,08,027,2023
31353,58330,14931,08,029,2023
713734,91681,352593,08,031,2023
2385,70490,1640,08,033,2023
368283,145737,140542,08,035,2023
55374,103174,33455,08,037,2023
27152,129477,10193,08,039,2023
736008,87470,296753,08,041,2023
49394,61027,20449,08,043,2023
62034,86172,24640,08,045,2023
5877,88654,3706,08,047,2023
15794,84558,17037,08,049,2023
17158,77358,12348,08,051,2023
939,64327,1384,08,053,2023
6946,52139,4750,08,055,2023
1422,41809,1155,08,057,2023
579715,107800,251183,08,059,2023
1356,56389,704,08,061,2023
7015,59810,3426,08,063,2023
7411,93655,4033,08,065,2023
56088,85296,28613,08,067,2023
363561,91364,161882,08,069,2023
14392,50408,8134,08,071,2023
5561,54257,2385,08,073,2023
21067,55074,8709,08,075,2023
157316,71485,68861,08,077,2023
799,52455,1251,08,079,2023
13258,70975,6114,08,081,2023
26204,63005,12314,08,083,2023
43272,66072,19429,08,085,2023
29186,75407,11670,08,087,2023
18460,54897,8725,08,089,2023
5024,84556,3466,08,091,2023
17739,95450,14362,08,093,2023
4491,60372,2085,08,095,2023
17119,100318,13350,08,097,2023
11931,57601,5466,08,099,2023
168726,62250,73031,08,101,2023
6518,72620,3288,08,103,2023
11394,62166,6574,08,105,2023
24990,104803,16913,08,107,2023
6511,54283,3838,08,109,2023
690,73889,720,08,111,2023
8026,80117,6606,08,113,2023
2346,52833,1184,08,115,2023
30857,106255,31849,08,117,2023
24774,80666,13516,08,119,2023
4839,65164,2280,08,121,2023
340711,93287,125033,08,123,2023
9921,60051,4324,08,125,2023
969029,91541,415269,09,110,2023
326296,87135,125678,09,120,2023
174983,101117,82771,09,130,2023
452303,86365,191984,09,140,2023
95829,87564,41629,09,150,2023
112848,91035,55665,09,160,2023
566803,86266,247217,09,170,2023
279025,84185,125728,09,180,2023
621232,124553,250108,09,190,2023
185043,72872,74997,10,001,2023
573030,89901,235057,10,003,2023
247799,78162,147904,10,005,2023
672079,106287,356101,11,001,2023
281751,59659,125702,12,001,2023
28186,70833,10013,12,003,2023
181368,70188,106209,12,005,2023
27888,59740,10826,12,007,2023
620533,75817,294461,12,009,2023
1946127,74534,863128,12,011,2023
13593,46901,5663,12,013,2023
195083,66154,114821,12,015,2023
158693,55355,83417,12,017,2023
223436,86094,87165,12,019,2023
387681,86173,234732,12,021,2023
70755,55070,30066,12,023,2023
34719,50868,15713,12,027,2023
16952,47655,9365,12,029,2023
1007189,68447,445946,12,031,2023
323275,65715,147678,12,033,2023
121710,72923,58520,12,035,2023
12418,62734,8476,12,037,2023
43642,46047,19100,12,039,2023
18494,61070,7697,12,041,2023
12324,38905,6612,12,043,2023
14772,67361,9142,12,045,2023
13445,47696,5638,12,047,2023
25508,54231,9884,12,049,2023
40798,53044,15639,12,051,2023
201512,63193,90991,12,053,2023
103808,55581,58086,12,055,2023
1489634,75011,618220,12,057,2023
19626,48236,8642,12,059,2023
163856,71049,85093,12,061,2023
47652,47327,20061,12,063,2023
14713,56984,6815,12,065,2023
8035,60692,3334,12,067,2023
398696,69956,182666,12,069,2023
792692,73099,430243,12,071,2023
295335,65074,135906,12,073,2023
44276,53805,21197,12,075,2023
7650,53824,3209,12,077,2023
18113,48176,8392,12,079,2023
416020,75792,214510,12,081,2023
387697,58535,183453,12,083,2023
160464,80701,82297,12,085,2023
2685296,68694,1085414,12,086,2023
81840,82430,54418,12,087,2023
94653,88900,43565,12,089,2023
214281,79097,102475,12,091,2023
40249,52288,18532,12,093,2023
1440471,77011,576450,12,095,2023
406943,68711,164195,12,097,2023
1507453,81115,713855,12,099,2023
588758,67384,265118,12,101,2023
960565,70293,518180,12,103,2023
760961,63644,329750,12,105,2023
74235,47256,36614,12,107,2023
292243,106169,127144,12,109,2023
346237,69027,154930,12,111,2023
193719,88968,78275,12,113,2023
449011,80633,260272,12,115,2023
474912,83030,197167,12,117,2023
137536,73297,80371,12,119,2023
44484,55479,19063,12,121,2023
21422,44985,11177,12,123,2023
15551,64922,4772,12,125,2023
568229,66581,277851,12,127,2023
34608,74183,14184,12,129,2023
79846,79281,58894,12,131,2023
25259,52723,10962,12,133,2023
18426,43728,8526,13,001,2023
8261,38438,3509,13,003,2023
11129,50310,4830,13,005,2023
2830,44405,1419,13,007,2023
43669,55413,20180,13,009,2023
18757,68830,7373,13,011,2023
86982,77477,31298,13,013,2023
111153,79431,43877,13,015,2023
17138,39081,8135,13,017,2023
18257,50414,8065,13,019,2023
156543,50747,71869,13,021,2023
12414,53005,5235,13,023,2023
18171,47801,8237,13,025,2023
16285,47656,7342,13,027,2023
46681,94234,17325,13,029,2023
81372,56832,33607,13,031,2023
24427,50739,11201,13,033,2023
26074,59221,9640,13,035,2023
5528,55714,2033,13,037,2023
56036,72399,23192,13,039,2023
10972,50431,4653,13,043,2023
122187,72327,47170,13,045,2023
68356,72425,28275,13,047,2023
12711,48534,4708,13,049,2023
298143,69575,135983,13,051,2023
9181,59221,2902,13,053,2023
24975,47785,10883,13,055,2023
274539,105442,103923,13,057,2023
129267,52267,56913,13,059,2023
2853,48715,1936,13,061,2023
298771,58507,114818,13,063,2023
6722,55549,3031,13,065,2023
769152,98712,311556,13,067,2023
43161,50175,17426,13,069,2023
45907,49691,19288,13,071,2023
159638,96122,60412,13,073,2023
17363,50133,7399,13,075,2023
150071,94142,58186,13,077,2023
12183,60905,5215,13,079,2023
19995,42745,9902,13,081,2023
16196,58936,7413,13,083,2023
28704,88986,12531,13,085,2023
29118,50485,13106,13,087,2023
762105,77683,328614,13,089,2023
19909,50152,8584,13,091,2023
11026,56545,4796,13,093,2023
83915,46784,40631,13,095,2023
146141,80764,55208,13,097,2023
10683,53750,4933,13,099,2023
3705,61723,1474,13,101,2023
67265,85465,25256,13,103,2023
19725,49727,9370,13,105,2023
22961,50053,9990,13,107,2023
10740,53908,4676,13,109,2023
25605,58073,18128,13,111,2023
120689,108986,45896,13,113,2023
98985,62540,40763,13,115,2023
260062,138000,90537,13,117,2023
23840,52264,10767,13,119,2023
1068507,91490,500404,13,121,2023
31976,72542,18159,13,123,2023
2913,55250,1412,13,125,2023
84987,68546,42928,13,127,2023
58336,61997,23210,13,129,2023
26056,54312,11601,13,131,2023
19586,84530,10503,13,133,2023
966972,84823,336078,13,135,2023
46948,65622,18774,13,137,2023
208395,77430,79233,13,139,2023
8630,33182,4945,13,141,2023
30720,65016,12573,13,143,2023
35509,89184,14506,13,145,2023
26484,57241,13019,13,147,2023
11616,62907,4797,13,149,2023
245417,81612,89281,13,151,2023
166902,80743,68336,13,153,2023
9385,53915,4185,13,155,2023
80640,85012,29389,13,157,2023
15345,59574,6452,13,159,2023
14838,40879,6379,13,161,2023
15468,46561,7165,13,163,2023
8674,36906,4427,13,165,2023
9192,54183,3571,13,167,2023
28526,68259,11759,13,169,2023
19098,68457,7738,13,171,2023
10094,44361,4134,13,173,2023
49619,49705,22008,13,175,2023
33337,88024,12862,13,177,2023
66826,59013,27228,13,179,2023
7773,50688,4487,13,181,2023
17512,64747,6605,13,183,2023
119055,55887,50323,13,185,2023
33931,72388,13325,13,187,2023
21687,54058,9466,13,189,2023
11187,50348,6796,13,191,2023
11953,37177,5148,13,193,2023
30914,58784,12371,13,195,2023
7474,50484,3541,13,197,2023
20757,56458,9642,13,199,2023
5873,58407,2851,13,201,2023
21441,51908,9042,13,205,2023
28919,82863,11354,13,207,2023
8675,51188,3776,13,209,2023
20614,85692,8699,13,211,2023
40282,67880,16163,13,213,2023
204383,56622,91288,13,215,2023
115530,73732,42836,13,217,2023
42788,115925,15384,13,219,2023
15221,69784,6450,13,221,2023
174292,94557,61504,13,223,2023
28269,68365,12114,13,225,2023
34197,75293,15245,13,227,2023
19996,56691,8459,13,229,2023
19540,84184,7262,13,231,2023
43365,55308,17301,13,233,2023
9893,47688,4240,13,235,2023
22524,64163,13341,13,237,2023
2092,36838,1715,13,239,2023
17107,61466,12142,13,241,2023
6270,25425,3573,13,243,2023
206040,53197,92652,13,245,2023
94293,72349,35822,13,247,2023
4539,59647,1985,13,249,2023
14057,53017,6545,13,251,2023
9117,49559,5061,13,253,2023
68215,60217,28338,13,255,2023
26842,52264,12344,13,257,2023
4978,35000,2113,13,259,2023
29174,41877,13499,13,261,2023
5753,45098,3069,13,263,2023
1740,48036,984,13,265,2023
24215,52351,9378,13,267,2023
7786,41743,3932,13,269,2023
12174,44948,4756,13,271,2023
8941,43812,4241,13,273,2023
45696,60140,20957,13,275,2023
41322,53165,17564,13,277,2023
26943,54130,12081,13,279,2023
12739,58400,8719,13,281,2023
6387,43750,2652,13,283,2023
69821,54905,29255,13,285,2023
8915,39565,3921,13,287,2023
7869,55439,4053,13,289,2023
25598,65697,14952,13,291,2023
27856,50904,12373,13,293,2023
68449,55887,29452,13,295,2023
100361,82381,36613,13,297,2023
35958,44833,15926,13,299,2023
5175,46776,2572,13,301,2023
19893,44009,8696,13,303,2023
30519,49562,12590,13,305,2023
2348,40764,1163,13,307,2023
7434,45262,2434,13,309,2023
28454,69747,13822,13,311,2023
103118,64262,39454,13,313,2023
8784,48036,3457,13,315,2023
9553,52542,5210,13,317,2023
8795,46673,4298,13,319,2023
20575,57201,9296,13,321,2023
203684,77215,89786,15,001,2023
1003666,104264,372329,15,003,2023
43,86250,95,15,005,2023
73610,93612,30392,15,007,2023
164632,95076,72303,15,009,2023
508052,88907,205068,16,001,2023
4599,59286,2666,16,003,2023
88457,64080,35683,16,005,2023
6552,67304,3943,16,007,2023
9913,56553,4706,16,009,2023
48993,76842,17268,16,011,2023
24579,84470,15769,16,013,2023
8045,77349,5592,16,015,2023
49456,65168,26623,16,017,2023
127056,76646,46425,16,019,2023
12695,62438,5535,16,021,2023
2654,43281,1275,16,023,2023
1155,55536,694,16,025,2023
242405,72355,85583,16,027,2023
7118,66653,3137,16,029,2023
25165,67042,8992,16,031,2023
776,52083,442,16,033,2023
8921,57961,4603,16,035,2023
4411,56957,3164,16,037,2023
29046,58976,12168,16,039,2023
14715,65991,5122,16,041,2023
13701,72767,8669,16,043,2023
19854,66245,7788,16,045,2023
15740,62395,6100,16,047,2023
17120,60975,8881,16,049,2023
32234,82952,10499,16,051,2023
24788,69338,8725,16,053,2023
177736,77034,78013,16,055,2023
40315,65179,17429,16,057,2023
8166,52057,4636,16,059,2023
3649,49643,1823,16,061,2023
5276,66038,1973,16,063,2023
53578,58259,14769,16,065,2023
21922,70060,8478,16,067,2023
42477,71466,18496,16,069,2023
4681,72563,2062,16,071,2023
12284,59773,4803,16,073,2023
26190,65723,9950,16,075,2023
8018,59760,2960,16,077,2023
13580,49975,7036,16,079,2023
12101,90740,6199,16,081,2023
92121,65338,35749,16,083,2023
12136,76125,12601,16,085,2023
10866,53608,4586,16,087,2023
65166,64962,30283,17,001,2023
5042,43523,2964,17,003,2023
16627,61603,6892,17,005,2023
53316,81638,20238,17,007,2023
6320,72288,2321,17,009,2023
33027,65894,15646,17,011,2023
4406,92095,2298,17,013,2023
15621,60871,8190,17,015,2023
12826,64907,5665,17,017,2023
206098,63091,94351,17,019,2023
33684,59253,15190,17,021,2023
15328,70625,7333,17,023,2023
13173,57266,6147,17,025,2023
36899,82314,15677,17,027,2023
46689,56040,22717,17,029,2023
5185812,81797,2270349,17,031,2023
18588,67614,8461,17,033,2023
10378,69826,4720,17,035,2023
100512,69022,41499,17,037,2023
15461,64802,7312,17,039,2023
19686,74186,8492,17,041,2023
927263,110502,366099,17,043,2023
16637,56909,8236,17,045,2023
6118,59386,3045,17,047,2023
34505,75380,15336,17,049,2023
21380,57113,8849,17,051,2023
13396,60782,6263,17,053,2023
37541,53471,18468,17,055,2023
33259,58617,15883,17,057,2023
4857,54626,2506,17,059,2023
11837,60976,5801,17,061,2023
52920,93060,21324,17,063,2023
7972,61520,3809,17,065,2023
17434,65044,8959,17,067,2023
3623,57155,2285,17,069,2023
6284,65651,3374,17,071,2023
48948,69912,22208,17,073,2023
26746,62439,12818,17,075,2023
52706,45572,27750,17,077,2023
9233,71094,4227,17,079,2023
36808,61102,16650,17,081,2023
21336,79104,9884,17,083,2023
21918,74954,13425,17,085,2023
13350,65203,5538,17,087,2023
516097,100678,189918,17,089,2023
106833,68325,45396,17,091,2023
135053,110474,45775,17,093,2023
49294,53291,23788,17,095,2023
711885,108917,270083,17,097,2023
109049,72281,49838,17,099,2023
15137,53438,6358,17,101,2023
34058,68459,14993,17,103,2023
35659,70796,15930,17,105,2023
27870,64188,11984,17,107,2023
27102,50434,13598,17,109,2023
311366,102836,120605,17,111,2023
170882,78329,75120,17,113,2023
102591,62449,49699,17,115,2023
44566,68518,21108,17,117,2023
264631,74800,118942,17,119,2023
37294,60839,17379,17,121,2023
11715,69818,5824,17,123,2023
12878,62127,6615,17,125,2023
13958,62584,6824,17,127,2023
12169,81334,5602,17,129,2023
15619,71710,7279,17,131,2023
34969,101635,14665,17,133,2023
28078,61863,12528,17,135,2023
32621,65175,15033,17,137,2023
14469,71676,6205,17,139,2023
51536,79244,22625,17,141,2023
179831,64938,84992,17,143,2023
20810,59286,9166,17,145,2023
16702,87516,7380,17,147,2023
14625,58029,7296,17,149,2023
3757,62500,2273,17,151,2023
5074,43227,2845,17,153,2023
5600,77526,3069,17,155,2023
30142,68870,13400,17,157,2023
15675,60404,7366,17,159,2023
142995,66768,66742,17,161,2023
254777,70178,115348,17,163,2023
23387,54945,11578,17,165,2023
195217,74114,93151,17,167,2023
6826,66059,3317,17,169,2023
4847,73013,2393,17,171,2023
20867,68457,10054,17,173,2023
5324,62284,2584,17,175,2023
44042,61943,21375,17,177,2023
130555,76704,58664,17,179,2023
16972,56420,7861,17,181,2023
73179,54537,34390,17,183,2023
11199,53650,5416,17,185,2023
16576,64650,7598,17,187,2023
13682,75652,6402,17,189,2023
15994,53107,7699,17,191,2023
13708,53097,6751,17,193,2023
55192,64536,25850,17,195,2023
698450,107799,252684,17,197,2023
66902,65521,31957,17,199,2023
283289,64363,124959,17,201,2023
38348,85629,15745,17,203,2023
35995,63128,13250,18,001,2023
388791,68839,164456,18,003,2023
82881,80365,35517,18,005,2023
8708,61811,3778,18,007,2023
12007,47560,5863,18,009,2023
72827,104865,29019,18,011,2023
15543,72644,8540,18,013,2023
20443,64003,9539,18,015,2023
37703,56525,16389,18,017,2023
122800,72298,53854,18,019,2023
26431,67676,11648,18,021,2023
32967,63690,13496,18,023,2023
10494,48993,5890,18,025,2023
33442,68561,12781,18,027,2023
50828,82693,20965,18,029,2023
26411,74228,11619,18,031,2023
43584,70080,18280,18,033,2023
112109,56932,51611,18,035,2023
43563,71918,18715,18,037,2023
206868,65617,80102,18,039,2023
23390,56659,10900,18,041,2023
80512,78179,34603,18,043,2023
16546,62526,7823,18,045,2023
22929,79702,9749,18,047,2023
20411,62878,9564,18,049,2023
32986,67763,14762,18,051,2023
66377,54007,29878,18,053,2023
30954,59753,14366,18,055,2023
357176,117957,140389,18,057,2023
82013,91326,33398,18,059,2023
39785,72468,16842,18,061,2023
179379,99988,68433,18,063,2023
48896,60144,20968,18,065,2023
83610,62496,39795,18,067,2023
36757,62734,16275,18,069,2023
46319,70208,19231,18,071,2023
33198,79634,13708,18,073,2023
20281,54114,8908,18,075,2023
33074,59987,14446,18,077,2023
27584,68476,11691,18,079,2023
163983,87227,64800,18,081,2023
36108,58863,16965,18,083,2023
80357,73922,38587,18,085,2023
40596,83741,15023,18,087,2023
498990,68985,216330,18,089,2023
112141,70452,49878,18,091,2023
45077,65551,20530,18,093,2023
130949,62632,59075,18,095,2023
971822,63450,439034,18,097,2023
46225,68041,19959,18,099,2023
9854,65345,4583,18,101,2023
35772,61130,14927,18,103,2023
139822,63372,64850,18,105,2023
38155,66571,16534,18,107,2023
72202,79088,29749,18,109,2023
13859,68596,6059,18,111,2023
47417,70908,20212,18,113,2023
5993,67942,2755,18,115,2023
19746,64758,9083,18,117,2023
21434,59586,9868,18,119,2023
16346,66776,7625,18,121,2023
19218,61099,8544,18,123,2023
12187,66250,5592,18,125,2023
174150,85828,72102,18,127,2023
25163,79124,11081,18,129,2023
12441,59956,5830,18,131,2023
37091,76182,15148,18,133,2023
24425,61121,11407,18,135,2023
29039,71084,12398,18,137,2023
16734,64393,7364,18,139,2023
272574,64885,118329,18,141,2023
24468,54583,10774,18,143,2023
45104,71301,19576,18,145,2023
19871,70890,8685,18,147,2023
23300,62933,11214,18,149,2023
34648,71483,19055,18,151,2023
20766,54985,8798,18,153,2023
9914,65148,4399,18,155,2023
187399,58622,79327,18,157,2023
15329,78309,6836,18,159,2023
7028,79500,3250,18,161,2023
179908,60938,84809,18,163,2023
15452,59363,7326,18,165,2023
106201,52525,46937,18,167,2023
30901,68414,14053,18,169,2023
8469,74635,3687,18,171,2023
64650,95027,26567,18,173,2023
28167,61358,12162,18,175,2023
66377,56652,30758,18,177,2023
28261,69741,12003,18,179,2023
24709,66143,12926,18,181,2023
34388,75790,14940,18,183,2023
7471,66176,3595,19,001,2023
3641,68828,1892,19,003,2023
14038,66000,7730,19,005,2023
12242,51146,6314,19,007,2023
5622,54152,2786,19,009,2023
25698,84742,11095,19,011,2023
130693,64581,58748,19,013,2023
26669,79741,12005,19,015,2023
25118,83343,10542,19,017,2023
20645,78430,8946,19,019,2023
20684,66564,8241,19,021,2023
14301,69651,6569,19,023,2023
9858,66875,4794,19,025,2023
20677,68528,9508,19,027,2023
13115,61657,6397,19,029,2023
18427,79080,8238,19,031,2023
42785,65537,22730,19,033,2023
11587,64478,5555,19,035,2023
11868,73421,5545,19,037,2023
9690,66821,4401,19,039,2023
16446,64082,8141,19,041,2023
17069,62326,8791,19,043,2023
46383,65177,21590,19,045,2023
16289,65039,6852,19,047,2023
104136,102349,43195,19,049,2023
9127,79505,3602,19,051,2023
7669,57146,3651,19,053,2023
17549,76205,8142,19,055,2023
38597,60662,18778,19,057,2023
17844,74570,14060,19,059,2023
98948,75919,43003,19,061,2023
9316,65181,4517,19,063,2023
19393,58764,9324,19,065,2023
15502,64500,7308,19,067,2023
9977,63648,4657,19,069,2023
6570,73750,3130,19,071,2023
8722,59159,4316,19,073,2023
12352,83617,5489,19,075,2023
10646,79981,5782,19,077,2023
14893,71750,7056,19,079,2023
10718,70212,5120,19,081,2023
16729,64906,8028,19,083,2023
14645,77027,6679,19,085,2023
20228,64604,8442,19,087,2023
9459,67336,4314,19,089,2023
9573,66994,4600,19,091,2023
6944,62841,3365,19,093,2023
16547,72185,7355,19,095,2023
19429,71605,9272,19,097,2023
37864,70128,16208,19,099,2023
15676,56824,7707,19,101,2023
154881,74721,67211,19,103,2023
20799,73071,8882,19,105,2023
9964,60856,4650,19,107,2023
14610,65656,7220,19,109,2023
33175,59803,15808,19,111,2023
229463,76421,101989,19,113,2023
10710,80223,4736,19,115,2023
8685,67921,4077,19,117,2023
12087,72881,4857,19,119,2023
16760,89542,7031,19,121,2023
22045,69019,9708,19,123,2023
33551,78059,14268,19,125,2023
39971,72785,16860,19,127,2023
14563,87810,6119,19,129,2023
10548,68704,4902,19,131,2023
8619,62944,4390,19,133,2023
7546,72518,3648,19,135,2023
10254,63190,5011,19,137,2023
42735,69512,18429,19,139,2023
14103,68216,6544,19,141,2023
6114,69138,2867,19,143,2023
15168,57752,6996,19,145,2023
8902,68963,4517,19,147,2023
25699,81600,10863,19,149,2023
7040,63423,3658,19,151,2023
497441,81621,215016,19,153,2023
93407,71446,40022,19,155,2023
18582,64837,8946,19,157,2023
4664,69821,2676,19,159,2023
9759,70991,5122,19,161,2023
